b'id',b'created_at',b'retweet_count',b'text'
723300459788652545,2016-04-22 00:00:42,0,b'REIT\xe2\x80\x99s Strategy Could Help It Through Bad Times And Good https://t.co/UGPft2O3dH https://t.co/6UXNK3kBWo'
723277919301193728,2016-04-21 22:31:08,2,b'Emerging Markets Continue To Make Investors Happy As A Carnival https://t.co/mN85Solg12 https://t.co/HUSJJNGCzb'
723277528702439424,2016-04-21 22:29:35,3,"b'Stock Market Today: Stocks Fall; GOOGL, MSFT, SBUX, V Down Late On Earnings https://t.co/4YYhhxLkH1'"
723268226289819648,2016-04-21 21:52:37,2,b'https://t.co/Gn6ylp3RCt Shutters Flash-Sale Fashion Site MyHabit https://t.co/CkduUs3DbT https://t.co/QKtOboE3pR'
723257063946604544,2016-04-21 21:08:16,5,"b'Stocks Fall; Alphabet, Microsoft, Starbucks Get Hit https://t.co/DChS31LWSP https://t.co/4n8HPjtYJS'"
723252128249057281,2016-04-21 20:48:39,3,"b'Alphabet Misses On Q1 Revenue, Earnings As \xe2\x80\x98Other Bets\xe2\x80\x99 Loss Widens https://t.co/kUeqPJ6RdT https://t.co/ed2OwENmGi'"
723247220695277570,2016-04-21 20:29:09,3,b'Stocks Give Up Gains As Earnings Drive Action https://t.co/rqYeLWyPf9 https://t.co/ZFNs8sKpml'
723230244673445889,2016-04-21 19:21:41,3,b'Apple Supplier Cirrus And Mellanox Break Key Support https://t.co/Pf3AOk3xTL'
723229595214843904,2016-04-21 19:19:07,1,b'Stocks Lower In Afternoon; United Loses Altitude https://t.co/BWxIMaNE5M https://t.co/PuqgySW90v'
723228622962614272,2016-04-21 19:15:15,3,"b'Viacom, Dish Stocks Gain On New Contract, Sling TV Part Of Deal https://t.co/NWUrEt8jjc https://t.co/1mHd5GcBIT'"
723226528075636740,2016-04-21 19:06:55,3,"b""See how PayPal's conversion rate for shoppers is nearly double that for Amazon, Visa and others. https://t.co/iXw6SxTi42"""
723220399731838977,2016-04-21 18:42:34,3,b'Amazon Tap Casts Apple Suppliers; Texas Instruments Leads Echo Dot https://t.co/zTku94aqkM https://t.co/x5S5edCtkX'
723212752995516417,2016-04-21 18:12:11,3,"b'Apple, Alphabet Cut Lobbying Spend As Facebook Pumps It Up: Report https://t.co/DkdrtUP4bb https://t.co/GaCUOciiEt'"
723206329834168320,2016-04-21 17:46:40,0,"b'Utility Stocks Bombarded By Sellers; Indexes Down, But A Few Stocks Break Out https://t.co/W8F0pxgOCT https://t.co/xKeOKra2bf'"
723204694701576193,2016-04-21 17:40:10,2,"b'Qualcomm Loses Apple Business To Intel, Confronts Smartphone Drop https://t.co/wx7KkB0ZY9 https://t.co/pMnMB2JhSS'"
723196988955582465,2016-04-21 17:09:33,2,"b'Tesla Tallies 400,000 Model 3 Car Orders Ahead Of Earnings Report https://t.co/DPCcROMNpX https://t.co/AlnloggDJ6'"
723195052525125632,2016-04-21 17:01:51,3,"b'PayPal\xe2\x80\x99s \xe2\x80\x98One Touch\xe2\x80\x99 Crushes Amazon, Google, Visa Conversion Rates https://t.co/pT4YtKBtEv https://t.co/fK4UKPR6BT'"
723192710157324289,2016-04-21 16:52:33,4,"b'Why Is PayPal Crushing It Compared To Apple, Google, Amazon, Visa? https://t.co/5W3pb2PNdr'"
723189092071038976,2016-04-21 16:38:10,0,"b'Mellanox Tanks On Q2 Guide; But \xe2\x80\x98Well Ahead\xe2\x80\x99 Of Intel, Broadcom https://t.co/mva6h3su7g https://t.co/Y4hM7IDllJ'"
723177499832655872,2016-04-21 15:52:06,0,"b'Earnings Galore For Stock Market: The Good, Bad And Ugly https://t.co/sReo5J5h0h https://t.co/fNn9CTWl9J'"
723168977099186177,2016-04-21 15:18:14,1,b'4 Heavyweights To Watch On Big Earnings Day; Utilities Face Key Test https://t.co/4qqKrbG61r https://t.co/lRVFwExIL7'
723165226254749696,2016-04-21 15:03:20,1,"b'Biogen Q1 Earnings Beat Estimates, But Sales Miss; Stock Climbs https://t.co/kjeZ2UqvdP https://t.co/fNOZxaxx2x'"
723158406194831361,2016-04-21 14:36:14,1,b'Stocks Back Into Modest Losses; Mellanox Tech Takes A Hit https://t.co/dYPRWcMWLk https://t.co/RzmfgfYQ5V'
723158170412146688,2016-04-21 14:35:18,3,"b'Alphabet, Microsoft, Starbucks, Visa: 4 top stocks w/earnings Thu. All are at/near buy areas. https://t.co/CAOkfw8TVI $GOOGL $MSFT $V $SBUX'"
723156696273571840,2016-04-21 14:29:26,0,b'Draghi Says ECB Ready To Act Again If Warranted To Revive Prices https://t.co/LZyYgskhaW https://t.co/1t3mLimPcb'
723156686161076224,2016-04-21 14:29:24,2,b'SunEdison Files For Bankruptcy To \xe2\x80\x98Right-Size\xe2\x80\x99 Its Balance Sheet https://t.co/GzNevFGzBP https://t.co/wMrxW1Ql0F'
723140379323715584,2016-04-21 13:24:36,0,b'F5 Networks Fiscal Q2 Revenue Light Amid Weak Corporate IT Spending https://t.co/UCGgp40E84 https://t.co/0D2VZbC7w2'
723137249106219008,2016-04-21 13:12:10,0,b'Stock Futures Hold Thin Gains; Citrix Systems Surges On Q1 Results https://t.co/WGEUHlujmP https://t.co/2BZsTxOynI'
723132222220328961,2016-04-21 12:52:11,1,b'The Great R&amp;D Debate: How Much Should Drugmakers Spend? https://t.co/FLhhu4LmVP https://t.co/CD4UAIL6AY'
723132218709680133,2016-04-21 12:52:10,3,b'Jobless Claims Fall To Lowest Since 1973 https://t.co/ynVmqdwJSA'
723127540131328001,2016-04-21 12:33:35,5,b'Thor Industries Sees Growth In RV Ownership https://t.co/sIxFmTfG3e https://t.co/O4K7BTP1Ui'
723123900238827520,2016-04-21 12:19:07,4,"b'Elon Musk Says Tesla Has Nearly 400,000 Model 3 Orders https://t.co/z020n4NxzE https://t.co/t1GId7ZzzA'"
723104535225360386,2016-04-21 11:02:10,2,b'Newell Brands Near Buy Point; Dividend On Upswing https://t.co/rbam5Nt05g https://t.co/4e84Xx2ob1'
723093214098386944,2016-04-21 10:17:11,0,b'Quotes Of The Day: Musician Charlie Parker On Authenticity https://t.co/LQXZ0Qz6WF https://t.co/FPr3qDjPFC'
723078398977822722,2016-04-21 09:18:19,4,b'Yogi Berra Caught Baseball Fever And Became One Of The Greatest https://t.co/RkKyhAya3K https://t.co/hdZSPP0UTm'
722998697848504320,2016-04-21 04:01:36,1,b'Investor\xe2\x80\x99s Acrophobia: Don\xe2\x80\x99t Be Afraid To Average Up In Good Stock https://t.co/2ropOgfHFx https://t.co/m7sbcuqOtR'
722991280028934144,2016-04-21 03:32:08,2,"b'Equipment Makers, Infection-Control Firms Lead Medical Sector https://t.co/PnupOwoh4S https://t.co/PfPrxsdSBD'"
722976184116506625,2016-04-21 02:32:09,1,b'Four Of China\xe2\x80\x99s Leading Stocks That Have Not Yet Soared Out Of Reach https://t.co/UuViAfsfbf https://t.co/yz9VmjMHyx'
722968643559026690,2016-04-21 02:02:11,4,b'What Does Caterpillar\xe2\x80\x99s Bounce Off Low Say About Its Prospects? https://t.co/c10l21y6gN https://t.co/1SgwnSbfAk'
722962259438346240,2016-04-21 01:36:49,4,"b'RT @IBD_ECarson: What To Expect From Alphabet, Microsoft, Starbucks, Visa Earnings: https://t.co/LmVYffOR78 $GOOGL $MSFT $SBUX $V $UA https\xe2\x80\xa6'"
722961069082206208,2016-04-21 01:32:05,0,b'Performance Foods Breaks Out Of Base https://t.co/2ii5G4fJ31 https://t.co/hnnnIbnn69'
722953284739166208,2016-04-21 01:01:09,0,"b'Top Indexes Stall At Day\xe2\x80\x99s End, But Consumer, Housing Stocks Hold Off Bears https://t.co/gT7nWfcsnk https://t.co/dBucQPcDHy'"
722946254230003713,2016-04-21 00:33:13,7,b'Amplify Snack Brands On Trend: No GMO For You https://t.co/4tqfVZ8ar1 https://t.co/sPXDTyNAXl'
722938344376676352,2016-04-21 00:01:47,7,b'The Brews At Constellation Brands Offer Frothy Growth Prospects https://t.co/n9MsiYJSPa https://t.co/GCmXBN5d10'
722930619282378752,2016-04-20 23:31:05,3,"b'PayPal At The Heart Of Facebook, Starbucks Mobile Payment Offerings https://t.co/x4PjIkwVEo https://t.co/hRLtfjAANs'"
722915645361246208,2016-04-20 22:31:35,1,b'Stocks That Drive The Decade\xe2\x80\x99s Best-Performing Blend Mutual Fund https://t.co/wQ9xlePT2z https://t.co/fV23YBiuWV'
722906985583104000,2016-04-20 21:57:10,2,"b'Citrix Grows EPS, Sales Faster Than Modeled After Reorganization https://t.co/8cTBY2PYRY https://t.co/Xq1e5GkzoY'"
722900188340166656,2016-04-20 21:30:10,0,b'These 4 Funds May Offer A Smarter Way To Invest In U.S. Large Caps https://t.co/OFrMFVUFZ8 https://t.co/So4zWNXwds'
722898673693102082,2016-04-20 21:24:09,1,b'SolarCity Flames On San Francisco Ordinance; Sunrun Sued https://t.co/QsrKSOR2qk https://t.co/WpFam034rW'
722898035592724480,2016-04-20 21:21:37,1,"b'Stocks Up, But Old Resistance Looms; Morgan Stanley Pops https://t.co/Yj2E2cCw9M https://t.co/CTDsA60jG9'"
722890872690311168,2016-04-20 20:53:09,2,"b'Qualcomm Fiscal Q2 Earnings Top Estimates, But EPS Guidance Shy https://t.co/P1rAIIeryR https://t.co/JUEt0gqHnQ'"
722885589138149376,2016-04-20 20:32:09,2,b'Stock Indexes Near Test Areas; American Express Gaps Up https://t.co/t9ren6SZs0 https://t.co/mx5XKerq0U'
722866335860928513,2016-04-20 19:15:39,4,"b'PC Devastation Fuels Intel Jobs Slash, Hard-Disk Drive Crash https://t.co/CMhZku4oP4 https://t.co/YAKOccZdHJ'"
722861180222513153,2016-04-20 18:55:10,3,b'Stocks Higher In Afternoon; VMware Pops On Earnings https://t.co/MTsjuHILz8 https://t.co/dzCcNbmhDZ'
722850104672067586,2016-04-20 18:11:09,5,"b'Apple, Alphabet May Gain If Self-Driving Cars Are 4th Video Screen https://t.co/LZQctphTTN https://t.co/RBJJ3lwxZV'"
722843178546507778,2016-04-20 17:43:38,2,"b'Stocks Keep Small Gains, Weibo Rallies, Intel Rebounds https://t.co/ND4hUD8dbn https://t.co/VfTRN5Fpm1'"
722841802982580225,2016-04-20 17:38:10,3,b'Microsoft Seen Returning To Sales Growth In March Quarter https://t.co/DWlbAcONo6 https://t.co/gwF2QpE7Eg'
722825959607394304,2016-04-20 16:35:12,2,"b'Dish Q1 Profit Beats, Viacom Dispute May Fuel Subscriber Losses https://t.co/rXBcsLSMMq https://t.co/MHenpkvAqc'"
722821953619275777,2016-04-20 16:19:17,2,"b'Semiconductor, Mining Stock Funds Bolt Higher In Muted Stock Market https://t.co/SCEQpnmLJl https://t.co/ZwhkG0QTGl'"
722818008129777664,2016-04-20 16:03:37,3,b'VMware Cloud Business Lifts Q2 Outlook Above Expectations; Stock Up https://t.co/gqp5aqawpr https://t.co/Oprr5n0Lhl'
722814631396265985,2016-04-20 15:50:12,1,"b'Stocks Trade Higher, But Coke Loses Fizz https://t.co/54uPjHWaIz https://t.co/8JwPzW0lLD'"
722810106178457601,2016-04-20 15:32:13,0,b'Check Point\xe2\x80\x99s Slow Q2 Guidance Drags On Rival Palo Alto Networks https://t.co/nmmwjjqywV https://t.co/Sua58SILRa'
722802042327031808,2016-04-20 15:00:10,0,b'BioMarin Gene Therapy For Hemophilia Scores In Trial; Stock Jumps https://t.co/rQVc55pquT https://t.co/SXL54uVt8i'
722794730568876032,2016-04-20 14:31:07,2,"b'Stocks Mixed in Soft Trade; Coke, Boeing Drag On The Dow https://t.co/1PRzZOonCo https://t.co/KM1qJEfv4m'"
722794121358811137,2016-04-20 14:28:42,1,b'Yahoo Earnings Beat Despite Ongoing Challenges; Acquisition Near? https://t.co/yqqmEqvOPt https://t.co/zcAWMWdSCO'
722794004207652864,2016-04-20 14:28:14,3,b'Existing-Home Sales Rise In March As Tight Supply Lifts Prices https://t.co/82lkNIjhqo https://t.co/Ss0GbE8Wcd'
722778031085871105,2016-04-20 13:24:45,5,b'Bullish Views On Apple Supplier Qualcomm Hold As Earnings Await https://t.co/B1x2tQ9tvB https://t.co/S9CCKxp3hu'
722771975286824960,2016-04-20 13:00:42,2,"b'Stock Futures Narrowly Mixed; Early Risers: Discover, MaxLinear https://t.co/NLK5as1YaP https://t.co/on4vqVBIf6'"
722770349226463234,2016-04-20 12:54:14,1,b'Polcari: Non Tech Stocks Gain Ground Despite Revenue Misses https://t.co/MbgCla8n7c https://t.co/BOom0pg3Ip'
722764529612902400,2016-04-20 12:31:06,5,b'Home Depot Delivers Improving Earnings Growth https://t.co/dVmioBWl88 https://t.co/Mu6THAHUxO'
722742141970042881,2016-04-20 11:02:09,3,b'Top Dividend Stock McCormick Offers Savory Returns https://t.co/voXXj2GILf https://t.co/VOmHpjbTl8'
722730828497719297,2016-04-20 10:17:11,1,b'Quotes Of The Day: Pitcher Catfish Hunter On Effort https://t.co/e4Ppzre4oa https://t.co/guaIz6eTNw'
722715479769509888,2016-04-20 09:16:12,1,"b'Walter Knott Had A Berry, Berry Good Idea For A Theme Park https://t.co/tjbDuKoM3B https://t.co/LJJJDUP5Um'"
722636345991118848,2016-04-20 04:01:45,6,b'How To Diversify Your Portfolio Using Only Stocks https://t.co/gcVRPjo85H https://t.co/tP9GVV0PGw'
722628646591029248,2016-04-20 03:31:09,4,"b'Financial Sector Home To Several Growth Stories, Including Visa https://t.co/tvWdlvN7DR https://t.co/e7GraEQPe2'"
722613425054986240,2016-04-20 02:30:40,4,b'Frankfurt Leads Eurozone Rally As German Confidence Surges https://t.co/X7IxDGabyZ https://t.co/080NB5VuDp'
722598457609814016,2016-04-20 01:31:12,3,b'Tile Shop Leads Stocks Hitting New Highs On Breakouts https://t.co/Mi04kiW6c9 https://t.co/t0GhuJY7EV'
722591019036909568,2016-04-20 01:01:38,5,"b'Kuwait Workers\xe2\x80\x99 Strike Injects Energy Into Oil Stocks, But Nasdaq Falls https://t.co/57NaRD7JOx https://t.co/1E2hQQ95sd'"
722583496514863104,2016-04-20 00:31:45,2,b'Two Stocks Look Bright Despite Earnings Season From The Dark Side https://t.co/fu8vTrSiCN https://t.co/AYIGa4qKc3'
722583492165394432,2016-04-20 00:31:44,1,b'Four Stocks In The IBD 50 Can Pass This Elite Test https://t.co/PZBwsEVMff https://t.co/z4StalZgHe'
722575917604691968,2016-04-20 00:01:38,4,"b'Cloud-Based BroadSoft Has Wind, Huge Telecom Carriers, At Its Back https://t.co/Yy6n1rYVph https://t.co/6rwVLlQUKx'"
722566476104732672,2016-04-19 23:24:07,7,"b'Facebook Passes 50-Day Test; Netflix, Illumina Break 2 Support Lines https://t.co/76M1swmrbF https://t.co/TijLJU11uf'"
722558424920141824,2016-04-19 22:52:07,4,"b'Manhattan Associates Beats Street, Raises Guidance; Stock Jumps https://t.co/opf4h471J1 https://t.co/GTNSxsSLUq'"
722553984783790080,2016-04-19 22:34:29,4,"b'Stock Market Today: Oil, Silver &amp; Gold Rocket Higher; 6 Gap Ups https://t.co/Q5RqiNGB1G'"
722542829491265537,2016-04-19 21:50:09,4,"b'Microsoft, Amazon, Google Cloud Growth Lifts Fiber-Optics Firms https://t.co/deAnLDK2d9 https://t.co/6y9f9ktxOC'"
722537810612211712,2016-04-19 21:30:12,1,b'How The 3 Most Heavily Traded ETFs Are Faring https://t.co/ey1svEPB3K https://t.co/kXC7ZkqL7J'
722534768349302784,2016-04-19 21:18:07,1,"b'Yahoo Q1 Revenue, Earnings Beat; No Update On Takeover Bids https://t.co/v4V7jDPXk2 https://t.co/fjfgyFn2sy'"
722533262829051904,2016-04-19 21:12:08,1,b'Stocks Turn In Mixed Performance; Nasdaq Holds 200-Day Line https://t.co/z0wi4nGLRh https://t.co/u5J0hjjMIw'
722526968030179329,2016-04-19 20:47:07,2,b'Intel Confirms Layoffs On Q1 Sales Miss Amid Ongoing PC Struggles https://t.co/IxtSyaCR7W https://t.co/UHizeaHmrK'
722523894440075265,2016-04-19 20:34:54,0,b'Stocks Go Separate Ways; Spirit Airlines Breaks Out https://t.co/MyhsUNf0IF https://t.co/dfoAnoWjIM'
722522190403383297,2016-04-19 20:28:08,0,"b'Why This IBD Best Mutual Fund Bets On Amazon, Broadcom, Priceline https://t.co/CvxxMn6tkY https://t.co/hNZmVUWZK1'"
722511131189743616,2016-04-19 19:44:11,3,b'Apple Car Team Nabs Top Tesla Motors Executive https://t.co/T4kZFHuHpy https://t.co/rRY5uTEE8u'
722498533924843520,2016-04-19 18:54:08,6,b'Stocks Mixed In Afternoon; IBM Plunges On Weak Sales https://t.co/RbybPVvqTO https://t.co/QCjjZnKdyO'
722487245395992576,2016-04-19 18:09:17,3,b'Facebook Gets Another Price Target Increase Following F8 Conference https://t.co/uSah3QgKsI https://t.co/ocmJnlAzcX'
722485208600031232,2016-04-19 18:01:11,1,"b'Nasdaq Leads Downside Reversal In Stocks; Chipmakers Fall Hard, Intel Down https://t.co/gZ3UdfwBFj https://t.co/Ltxsrdvxpk'"
722478956981526528,2016-04-19 17:36:21,5,b'Wayfair Takes On Amazon Home Services https://t.co/FWlz89tvny https://t.co/UzAQWWsHTg'
722471021022814208,2016-04-19 17:04:48,0,"b'Verizon Earnings Call: Yahoo, Frontier Deal, Strike, Wireless War https://t.co/cfYeNQBeLC https://t.co/IrcQB2l0fp'"
722470586056863744,2016-04-19 17:03:05,0,"b'Join IBD at the MoneyShow Las Vegas, a FREE event. Special offers on subscriptions will be available to attendees. https://t.co/8gSiNmcjSh'"
722462807619297281,2016-04-19 16:32:10,0,b'Here\xe2\x80\x99s Why IBM Is Falling Despite A Solid Q1 Earnings Beat https://t.co/IBmh1TH9Pw https://t.co/4xkm8u0jrb'
722460167544016896,2016-04-19 16:21:41,5,b'Health Fund Makes Bullish Move; Gold Sparkles But Silver Outshines https://t.co/BmLeNG7S7t https://t.co/gsRLEPAygG'
722454802924343297,2016-04-19 16:00:22,2,b'Apple Suppliers Downgraded On \xe2\x80\x98Modestly Lower\xe2\x80\x99 iPhone Demand https://t.co/nTIIAVXUjL'
722452720838311936,2016-04-19 15:52:05,0,"b'Stocks Mixed, But Growth Stocks Lag; New High For New Oriental https://t.co/zEq29phB9I https://t.co/RNZVgpDwnk'"
722438892104757248,2016-04-19 14:57:08,1,b'J&amp;J Earnings Beat Estimates; Guidance Raised As FX Headwinds Ease https://t.co/ZbKzI2OXEk'
722431111117189120,2016-04-19 14:26:13,2,"b'Dow, S&amp;P 500 Rise As Nasdaq Slips; UnitedHealth, New Oriental Climb https://t.co/DnEkk3AlOj https://t.co/quMqADjmac'"
722411057583501312,2016-04-19 13:06:32,1,"b'Stocks Up, But Off Early Highs; Harley Rumbles, Netflix Fades https://t.co/8ch75GVjvk https://t.co/TddE447FHF'"
722408805263278080,2016-04-19 12:57:35,1,b'Polcari: Stocks Closed Higher As The Rally That People Love To Hate Moves On. https://t.co/GSdtdy5I1Q https://t.co/1cCJBIm6DR'
722406937090916352,2016-04-19 12:50:10,4,b'Housing Starts Dive 8.8% In March As Builders Remain Cautious https://t.co/d2DcnyFGWi https://t.co/nvgQEz9OdI'
722402680379813889,2016-04-19 12:33:15,0,b'Beacon Spotlights Consolidation In The Roofing Industry https://t.co/12l8PjdytM https://t.co/8X09AwKMgZ'
722380052562710528,2016-04-19 11:03:20,3,b'Top Dividend Stock Visa Tops Buy Point As Earnings Loom https://t.co/0xXyMhqGsD https://t.co/x6EXSFuqs1'
722368190504787970,2016-04-19 10:16:12,1,b'Quotes Of The Day: Actress Fran Drescher On Awareness https://t.co/Uf4Cj6XWFn https://t.co/BFRAU4gTfK'
722353334141648897,2016-04-19 09:17:10,2,b'Copy His Success: Joe Wilson Zeroed In On Innovation At Xerox https://t.co/N3CH6Ef0J3 https://t.co/DToSv6BDrS'
722273982947270656,2016-04-19 04:01:51,4,b'Slacker Stocks Seldom Win: Stay With Quality For Long-Haul Success https://t.co/cwdYGq4Sj2 https://t.co/KpQX2GblBi'
722266518608719873,2016-04-19 03:32:11,2,b'Ulta Beauty Shows Glamorous Sales Growth Amid A Slowpoke Economy https://t.co/O7aPhbClDe https://t.co/haMOJXIvwY'
722251666892820480,2016-04-19 02:33:10,4,"b'Ireland Construction Leaders Allegion, CRH Hover Near Buy Points https://t.co/GULV44zrKC https://t.co/Pw8xKzzsH4'"
722236169296064520,2016-04-19 01:31:35,5,b'Hasbro Smashes Forecasts To Lead New Highs https://t.co/QKKaC4nKZ2 https://t.co/Eja0wNrefz'
722228766047506433,2016-04-19 01:02:10,9,b'Stocks Reverse Higher After Early Losses; S&amp;P 500 Nears Breakout https://t.co/OSFg4X8elm https://t.co/EFgeViwV0W'
722220963371175936,2016-04-19 00:31:10,3,b'Store Capital Steps Up Profit Growth In Recent Quarters https://t.co/hz3YEXV1Uf https://t.co/mOx9T1nkNP'
722213665693241344,2016-04-19 00:02:10,4,b'Amedisys Poised To Help Baby Boomers \xe2\x80\x98Age In Place\xe2\x80\x99 https://t.co/EXTChixqlN https://t.co/0VkOZkjrBY'
722211887992033280,2016-04-18 23:55:06,5,"b'3 Earnings Reports To Watch Tuesday: Yahoo, Intel, UnitedHealth https://t.co/jCoJ7HxC3L https://t.co/MTqpXY04u5'"
722190255382618113,2016-04-18 22:29:09,2,b'3 Ways To Build An All-ETF Portfolio For A Secure Retirement https://t.co/h8r7nO2vQr https://t.co/WYTenQ0ru9'
722180689068593152,2016-04-18 21:51:08,6,b'Illumina Q1 Sales Miss Estimates; Stock Slammed https://t.co/cwQ6FuGGvA https://t.co/7atiZPKZMX'
722176113678528512,2016-04-18 21:32:57,5,b'Stock Market Today: Market Rises On Oil Recovery; Disney &amp; Hasbro Pop https://t.co/079fc9916r'
722174907019177985,2016-04-18 21:28:09,3,b'What Drives The Decade\xe2\x80\x99s Hottest Large-Cap Growth Mutual Fund? https://t.co/hneEyJy7mf https://t.co/OxL5UCbhCc'
722172884362264576,2016-04-18 21:20:07,1,"b'Fortinet Scraps To \xe2\x80\x98Make Way\xe2\x80\x99 Against Cisco, Check Point, Palo Alto https://t.co/WCXTLqDs28 https://t.co/6CKg2PzRaz'"
722172409738964993,2016-04-18 21:18:14,2,"b'Stock Indexes Push North; Home Depot, Visa Breakouts Lack Volume https://t.co/7vVYMj2cvR https://t.co/0brsjHQ4IM'"
722164839129288705,2016-04-18 20:48:09,5,b'Netflix Stock Dives On Weak Subscriber Guidance For Q2 https://t.co/uaBpBzk9Lx https://t.co/W09juzgfTh'
722149019833671680,2016-04-18 19:45:17,3,b'Alphabet Seen Riding Strong Mobile Ad Sales To \xe2\x80\x98Stellar\xe2\x80\x99 Q1 https://t.co/IKpToD3CZI https://t.co/eJMkg0hqML'
722134916910059520,2016-04-18 18:49:15,2,"b'Stocks Steady; Disney Leads, Apple Lags On Dow https://t.co/efGSvdnVa1 https://t.co/juUPZqcIP0'"
722133142635569152,2016-04-18 18:42:12,2,"b'Bad News, Butterfingers: Future iPhone Could Sport All-Glass Design https://t.co/6ox1KAThnn https://t.co/nDWUYtVLHw'"
722117319216930816,2016-04-18 17:39:19,6,"b'Intel Layoff Rumors Circle Amid PC Slump, Data Center Grapple https://t.co/WmlDCJES13 https://t.co/zbZObNQeVi'"
722116281780936705,2016-04-18 17:35:12,2,"b'S&amp;P 500 Leads Mild Stock Rally, But Nasdaq Giant Amazon Keeps Rising https://t.co/XX2goIaJ8P https://t.co/1OBG2ePXUE'"
722109117993607168,2016-04-18 17:06:44,0,b'IBM Showcases Video Streaming At NAB Show; More Competition For Akamai? https://t.co/3aKMSdyUIS https://t.co/xYCoxAK99X'
722108245301538816,2016-04-18 17:03:16,3,b'Fund Managers Injecting Money Into This Top Medical Research Stock https://t.co/HhIAKrz0yu https://t.co/Kwp6yXerAV'
722100829382029312,2016-04-18 16:33:48,2,b'Amazon Goes Head-To-Head With Netflix In Streaming Video https://t.co/LGRDISvRIh https://t.co/ORvYrERIdi'
722097409577263104,2016-04-18 16:20:13,0,b'Consumer ETFs Stream Up On Amazon News; Stocks Shrug Off Oil Hit https://t.co/pcdBQqbxye https://t.co/0Nb9DwBRKi'
722092377775575041,2016-04-18 16:00:13,4,b'Stocks Up As Oil Prices Recover; Hasbro Blows Out Estimates https://t.co/59itENLPQy https://t.co/15W19r9Ixl'
722090108933922816,2016-04-18 15:51:12,4,b'Investing Action Plan: How To Get Ready For The Week Ahead https://t.co/YaGg2V0Eew'
722077275659710464,2016-04-18 15:00:12,4,b'Intel Expected To Swipe 30-40 Million Apple iPhone 7s From Qualcomm https://t.co/Ucr5AxSTL2 https://t.co/WEV12kJu7L'
722073155032915968,2016-04-18 14:43:50,5,"b'Stocks Swing To Narrow Gains; Disney Climbs On Upgrade, Jungle Book https://t.co/Uw31zHll16 https://t.co/MpMfOi2WlY'"
722061166957043712,2016-04-18 13:56:12,2,"b'3 Medical Stocks Hitting New Highs, With Earnings Due This Week https://t.co/8PDUXTPnTr https://t.co/j6Ga94DuGT'"
722061162259480577,2016-04-18 13:56:10,5,b'Homebuilder Sentiment Index Steady In Big Week For Housing Data https://t.co/sfSnksHf53 https://t.co/6RxH5IEfBo'
722048324526706692,2016-04-18 13:05:10,8,"b'Stock Futures Nose Lower, Oil Dives; Hasbro Surges On Q1 Results https://t.co/OSHhuc7G56 https://t.co/ppAhVFgZo2'"
722045303482781697,2016-04-18 12:53:09,4,b'Polcari: Discord In Doha; Major Oil Producers Fail To Agree https://t.co/eE1xUMxTog https://t.co/77RO307TM7'
722045295714902016,2016-04-18 12:53:08,2,b'T-Mobile Winning Streak Seen Continuing In Q1 Amid Video Promotions https://t.co/NQUzzZ8f1w https://t.co/HIFwp3j0SH'
722039920521453569,2016-04-18 12:31:46,1,"b'Top Stocks Proto Labs, InterDigital In Buy Range https://t.co/AMa3IiEZWO https://t.co/0KvIeBt2OA'"
722017675782664192,2016-04-18 11:03:23,2,b'DOL Fiduciary Rule Impact Seen In Tens Of Billions Of Dollars https://t.co/dkHeJLc7mZ https://t.co/farBPT0hzV'
722017661723381760,2016-04-18 11:03:19,4,b'3 Top Pharma Stocks Paying Healthy Dividends https://t.co/rZhvHPZOWv https://t.co/3eOhrm9AQC'
722006065051664384,2016-04-18 10:17:14,5,b'Quotes Of The Day: Henry Ward Beecher On Giving https://t.co/iNHaZpfe9H https://t.co/llNK9eykvl'
721990942723452933,2016-04-18 09:17:09,1,"b'Notice Data\xe2\x80\x99s Nuances To Glean Useful Info, Read Stats Wisely https://t.co/RoonvXBqGC https://t.co/DpJyRS51Ta'"
721957240760963073,2016-04-18 07:03:14,2,"b'Yahoo Q1 Preview: Flaming Financials, Bidding Rumors, Hidden Assets https://t.co/pZGD5ZNu0X https://t.co/VU7BX0cwtO'"
721922240644681729,2016-04-18 04:44:09,5,"b'How Much Will Apple Increase Its Dividend, Stock Buybacks? https://t.co/pXbTTTPsU2 https://t.co/t2jmhuLudK'"
721911539289034752,2016-04-18 04:01:38,11,b'How Much Money Do You Need To Start Investing? https://t.co/LmnLxPjNtw https://t.co/VjYWbopIVL'
721881474111184897,2016-04-18 02:02:09,6,b'Nearly A Third Of IBD 50 Stocks Are Growing Sales At A 30% Clip https://t.co/9wKiyKgYPm https://t.co/L4MSY8qRqp'
721876561645842432,2016-04-18 01:42:38,3,"b'Twitter Banned, But Hires China Exec To Boost Advertising \xe2\x80\x98Success\xe2\x80\x99 https://t.co/J9FRoEoUfZ https://t.co/35kp1vNjGM'"
721851273457180672,2016-04-18 00:02:09,4,"b'China Stimulus May Prop Up Global Economy, But For How Long? https://t.co/gF6FELyY3H https://t.co/NaJueDC46w'"
721830627255853058,2016-04-17 22:40:07,4,b'Obama Backs Set-Top TV Change; Critics Say It\xe2\x80\x99s Too Google-Friendly https://t.co/tyI8l7v8AW https://t.co/Ku32ute4WW'
